227449,P,2000-02-08,69905,7,99.40,0.12,,
227450,P,2000-02-04,81474,6,30.20,6.89,,
227451,P,2000-05-20,30488,8,55.12,1.23,,
227452,P,2000-10-30,40677,10,86.28,0.36,,
227453,P,2002-09-02,72394,5,69.95,5.71,,
227454,P,2000-09-15,87152,9,5.93,8.57,,
227455,P,2000-03-24,28836,9,84.46,7.94,,
227456,P,2002-07-29,36667,5,89.58,3.22,,
227457,P,2001-04-05,60152,5,9.84,9.13,,
227458,P,2000-09-22,29318,4,71.54,2.54,,
227459,P,2000-06-30,1549,10,12.13,3.02,,
227460,P,2002-01-29,90686,7,0.17,4.22,,
227461,P,2001-07-14,11512,9,55.92,8.03,,
227462,P,2000-05-31,57505,2,73.68,0.73,,
227463,P,2000-10-04,50111,1,30.22,7.09,,
227464,P,2000-01-17,28923,8,2.17,7.94,,
227465,P,2002-06-23,24498,7,10.44,0.88,,
227466,P,2000-01-13,36096,6,42.73,2.21,,
227467,P,2001-04-19,57623,8,36.98,3.09,,
227468,P,2001-10-28,69138,10,47.99,1.28,,
227469,P,2001-05-21,28050,1,12.43,7.64,,
227470,P,2002-04-08,33420,2,1.86,3.33,,
227471,P,2000-12-02,25168,8,89.56,7.20,,
227472,P,2000-02-21,72807,6,61.21,5.38,,
227473,P,2002-07-14,8219,9,18.57,8.83,,
227474,P,2001-01-30,72720,7,93.00,6.67,,
227475,P,2001-08-14,71964,2,2.37,1.84,,
227476,P,2001-06-20,61853,3,52.57,8.52,,
227477,P,2000-11-28,57538,3,38.81,6.16,,
227478,P,2002-05-05,49680,2,65.15,1.10,,
227479,P,2002-09-27,66332,9,95.50,8.90,,
227480,P,2001-02-09,29072,8,17.54,3.03,,
227481,P,2002-01-29,80173,5,4.46,1.60,,
227482,P,2000-03-08,4049,8,85.07,8.36,,
227483,P,2001-04-12,95838,10,91.74,4.67,,
227484,P,2000-08-28,20589,3,16.20,5.03,,
227485,P,2002-08-10,14640,7,37.16,4.04,,
227486,P,2001-01-30,37637,8,78.95,6.98,,
227487,P,2002-07-10,88217,5,54.71,6.02,,
227488,P,2002-09-03,27598,8,35.43,7.50,,
227489,P,2000-09-11,96955,6,92.78,5.42,,
227490,P,2002-01-15,42921,6,60.34,6.63,,
227491,P,2002-01-15,66966,3,96.41,1.50,,
227492,P,2001-04-07,37293,6,9.21,2.94,,
227493,P,2000-01-18,40248,3,83.76,1.18,,
227494,P,2000-10-16,43757,7,25.17,4.67,,
227495,P,2002-02-05,31561,2,53.57,8.77,,
227496,P,2002-04-07,55905,5,39.76,6.74,,
227497,P,2001-09-22,47486,5,78.06,5.89,,
227498,P,2002-05-26,6316,9,37.99,5.42,,
227499,P,2000-07-29,41567,5,39.44,0.11,,
227500,P,2001-10-27,96607,8,41.08,0.35,,
227501,P,2000-02-14,70172,1,43.21,0.40,,
227502,P,2000-08-04,11311,9,26.39,3.82,,
227503,P,2002-01-10,2650,2,39.13,7.80,,
227504,P,2000-03-10,28397,6,64.97,3.70,,
227505,P,2001-11-06,23150,10,73.30,2.50,,
227506,P,2001-11-13,46745,2,68.38,0.55,,
227507,P,2002-07-31,20691,3,92.47,5.94,,
227508,P,2000-02-08,30901,1,36.99,5.06,,
227509,P,2000-04-06,98256,3,62.75,2.44,,
227510,P,2001-03-25,74299,9,12.93,5.15,,
227511,P,2002-03-16,98631,9,4.16,6.19,,
227512,P,2002-03-31,51139,6,41.03,4.07,,
227513,P,2000-01-05,28428,4,13.18,5.27,,
227514,P,2001-08-03,96192,10,79.24,9.78,,
227515,P,2000-10-12,83732,7,51.26,0.30,,
227516,P,2002-07-29,27169,5,25.51,9.04,,
227517,P,2001-12-02,84185,5,82.44,6.65,,
227518,P,2002-08-04,22969,7,67.32,9.89,,
227519,P,2002-01-06,17003,10,59.88,1.55,,
227520,P,2000-06-11,60370,4,69.32,8.18,,
227521,P,2000-06-29,43915,3,3.71,2.13,,
227522,P,2002-07-01,18941,7,29.83,9.98,,
