294282,P,2001-12-19,98384,8,87.84,3.30,,
294283,P,2001-12-24,85706,5,51.62,7.60,,
294284,P,2000-05-25,71309,7,60.99,7.82,,
294285,P,2000-07-25,81397,8,8.56,5.37,,
294286,P,2000-08-04,1273,8,5.42,8.54,,
294287,P,2001-01-09,30858,1,37.99,3.14,,
294288,P,2000-11-27,68649,1,73.25,7.43,,
294289,P,2001-06-06,41210,2,73.64,8.45,,
294290,P,2001-05-22,84619,2,61.63,7.58,,
294291,P,2001-04-03,69828,10,3.75,8.25,,
294292,P,2001-06-21,55306,1,3.19,5.28,,
294293,P,2000-10-13,75525,5,13.80,6.00,,
294294,P,2000-05-24,22306,5,78.00,2.60,,
294295,P,2002-03-21,10763,1,77.36,4.72,,
294296,P,2002-01-25,93629,3,69.80,0.20,,
294297,P,2001-03-27,92948,10,62.95,4.12,,
294298,P,2002-02-27,73114,1,18.52,1.64,,
294299,P,2001-09-30,82502,10,91.71,7.17,,
294300,P,2001-12-18,74072,9,20.96,1.64,,
294301,P,2001-05-25,92817,7,0.66,9.32,,
294302,P,2000-01-09,35618,8,72.46,2.14,,
294303,P,2002-03-12,797,9,11.90,6.91,,
294304,P,2002-06-18,60203,4,44.58,9.53,,
294305,P,2001-05-10,38584,3,52.03,8.73,,
294306,P,2000-03-26,7936,6,91.11,0.27,,
294307,P,2000-10-08,91647,3,84.26,8.91,,
294308,P,2002-04-24,91875,1,48.68,7.55,,
294309,P,2001-09-12,58894,7,40.75,7.34,,
294310,P,2000-03-06,95226,7,41.17,7.15,,
294311,P,2000-04-16,4200,2,87.08,7.50,,
294312,P,2002-09-04,97931,2,55.00,8.91,,
294313,P,2000-11-11,59719,3,85.77,9.15,,
294314,P,2002-09-15,92631,9,94.18,2.25,,
294315,P,2001-10-16,93547,7,41.23,6.73,,
294316,P,2000-11-16,45864,7,22.56,7.70,,
294317,P,2002-08-10,18757,2,77.41,9.54,,
294318,P,2000-01-28,48786,8,50.63,5.51,,
294319,P,2000-04-09,4170,8,3.09,0.38,,
294320,P,2000-04-17,37027,3,83.14,5.29,,
294321,P,2000-03-07,67318,7,26.23,6.76,,
294322,P,2001-09-23,92351,10,27.10,2.06,,
294323,P,2001-12-28,71225,2,43.45,9.21,,
294324,P,2000-05-11,84975,1,19.45,3.73,,
294325,P,2000-05-14,8163,4,24.48,8.35,,
294326,P,2001-08-26,10422,7,72.88,3.71,,
