323468,P,2002-04-15,94483,2,90.78,1.68,,
323469,P,2001-11-29,80895,8,98.80,4.92,,
323470,P,2001-10-24,85519,7,70.28,1.54,,
323471,P,2000-04-30,4622,5,56.27,6.15,,
323472,P,2001-09-21,21700,6,76.13,7.44,,
323473,P,2001-06-21,69648,2,59.07,5.22,,
323474,P,2000-09-12,59064,6,93.45,8.44,,
323475,P,2001-10-20,68946,4,72.29,8.07,,
323476,P,2001-11-24,58023,6,21.94,4.37,,
323477,P,2002-04-25,85856,8,7.93,9.78,,
323478,P,2002-03-06,93641,9,11.17,1.71,,
323479,P,2000-02-09,74070,5,8.97,6.82,,
323480,P,2001-08-11,1007,3,3.89,0.41,,
323481,P,2002-04-25,48895,3,4.44,9.71,,
323482,P,2002-06-29,54192,2,97.00,6.68,,
323483,P,2002-07-09,94385,10,97.92,5.27,,
323484,P,2001-12-01,43281,7,84.05,4.30,,
323485,P,2001-09-28,75506,10,94.89,8.66,,
323486,P,2000-06-12,17867,2,46.44,6.84,,
323487,P,2001-02-04,69782,7,11.06,5.79,,
323488,P,2000-07-14,98447,7,15.80,1.10,,
323489,P,2001-08-31,55406,10,82.99,2.27,,
323490,P,2002-01-13,80828,1,58.75,8.42,,
323491,P,2000-03-25,3324,7,7.52,5.44,,
323492,P,2000-11-16,76821,7,49.30,4.93,,
323493,P,2000-12-26,86389,2,54.35,9.53,,
323494,P,2002-05-25,38264,8,78.57,8.32,,
323495,P,2002-07-14,92244,7,40.86,8.32,,
323496,P,2002-01-31,41452,6,86.09,9.05,,
323497,P,2001-04-21,51778,6,21.65,5.40,,
323498,P,2000-03-04,80639,3,37.57,2.44,,
323499,P,2000-10-23,98997,7,63.03,3.86,,
323500,P,2002-01-12,63236,1,97.56,9.05,,
323501,P,2002-01-19,77201,6,60.67,3.93,,
323502,P,2000-01-16,25723,5,34.39,2.57,,
323503,P,2001-03-11,18123,8,36.55,8.91,,
323504,P,2000-07-27,78526,6,84.19,2.56,,
323505,P,2000-09-18,45955,8,58.02,2.94,,
323506,P,2000-01-12,63376,7,90.74,3.21,,
323507,P,2001-09-03,68075,2,45.32,8.40,,
323508,P,2000-12-08,82756,6,30.47,6.15,,
323509,P,2001-12-29,75322,9,46.91,3.08,,
323510,P,2002-05-18,15347,10,82.03,9.25,,
323511,P,2001-04-16,45802,9,93.64,3.55,,
323512,P,2000-07-13,15452,10,29.81,2.97,,
323513,P,2001-01-27,72002,9,25.92,7.16,,
323514,P,2000-10-05,11858,8,91.61,1.14,,
323515,P,2001-11-28,30301,1,43.27,1.57,,
323516,P,2001-04-28,89803,5,87.96,4.07,,
323517,P,2001-10-30,28757,1,19.54,9.37,,
323518,P,2001-12-30,79530,4,80.79,5.21,,
323519,P,2002-03-04,91037,2,75.35,6.52,,
323520,P,2001-08-01,11163,2,41.30,9.45,,
323521,P,2001-11-22,3440,10,51.25,6.44,,
323522,P,2001-08-20,12423,7,0.49,6.44,,
323523,P,2001-03-01,65974,7,94.59,6.98,,
323524,P,2001-09-03,58649,9,41.00,8.48,,
323525,P,2000-10-07,80706,9,20.58,3.84,,
323526,P,2001-11-23,44903,2,78.60,6.00,,
323527,P,2000-05-27,50615,9,81.55,6.75,,
323528,P,2000-03-17,42844,8,7.76,3.24,,
323529,P,2002-08-13,189,4,8.14,8.91,,
323530,P,2000-11-14,66680,4,68.03,0.63,,
323531,P,2002-04-26,41402,1,84.55,8.63,,
323532,P,2001-01-10,6474,2,95.98,7.44,,
323533,P,2001-02-27,77867,5,38.20,4.41,,
323534,P,2000-06-24,8004,5,32.76,2.16,,
323535,P,2000-01-14,52440,8,66.95,2.63,,
323536,P,2000-07-09,89234,4,0.75,1.88,,
323537,P,2001-04-12,25890,2,3.37,4.92,,
323538,P,2001-12-13,60881,9,60.77,6.23,,
323539,P,2001-01-04,44352,7,76.04,6.83,,
323540,P,2002-07-27,59542,5,38.47,5.83,,
323541,P,2000-02-04,23566,8,16.99,5.15,,
323542,P,2000-05-31,56679,7,35.71,7.30,,
323543,P,2001-03-05,34192,2,20.48,0.77,,
323544,P,2000-07-29,11959,3,27.87,7.90,,
323545,P,2000-09-27,42020,6,86.30,2.57,,
323546,P,2001-06-16,55701,1,98.19,3.64,,
323547,P,2001-09-23,12132,4,59.32,6.56,,
323548,P,2002-06-08,84706,2,52.71,2.04,,
323549,P,2000-12-12,58025,2,2.10,6.92,,
323550,P,2001-06-23,95695,2,52.01,0.81,,
323551,P,2002-05-22,42545,7,12.04,3.41,,
323552,P,2000-08-14,66460,9,87.89,6.70,,
323553,P,2001-07-17,19762,1,40.74,1.18,,
323554,P,2001-07-08,61373,4,36.76,6.70,,
323555,P,2000-09-25,41642,1,93.63,0.28,,
323556,P,2001-04-27,5219,5,0.33,4.99,,
323557,P,2002-09-14,98717,1,77.67,6.01,,
323558,P,2000-09-16,86820,3,45.69,7.98,,
323559,P,2002-06-04,95257,9,2.16,0.75,,
323560,P,2000-12-11,93024,1,85.65,3.21,,
323561,P,2002-06-19,57372,1,58.77,1.88,,
323562,P,2001-06-11,60854,8,17.13,2.87,,
323563,P,2001-02-07,38015,4,46.44,7.44,,
323564,P,2001-08-08,64411,6,9.84,2.23,,
323565,P,2000-10-02,58559,2,30.54,0.87,,
323566,P,2001-12-16,42319,7,53.55,5.05,,
323567,P,2000-11-14,82441,3,64.63,2.97,,
323568,P,2002-08-09,59445,1,72.66,9.16,,
323569,P,2002-03-08,24023,2,52.58,2.14,,
323570,P,2000-10-20,16038,9,49.43,6.45,,
323571,P,2000-06-23,54001,2,6.84,9.26,,
323572,P,2001-03-20,51094,3,97.14,8.68,,
323573,P,2002-05-10,60589,7,16.00,8.18,,
323574,P,2000-08-31,26557,6,92.97,9.42,,
323575,P,2000-07-06,89927,10,58.48,3.97,,
323576,P,2000-01-09,34055,4,52.96,2.13,,
323577,P,2000-03-02,57545,3,66.51,0.15,,
323578,P,2002-09-16,54688,2,21.89,6.21,,
323579,P,2001-08-06,77731,3,58.20,9.89,,
323580,P,2001-12-15,41197,8,22.45,4.86,,
323581,P,2000-10-25,13876,5,25.93,4.05,,
323582,P,2000-12-13,64952,7,95.93,9.75,,
323583,P,2001-04-17,31479,3,12.89,1.62,,
323584,P,2001-10-31,82061,5,76.02,5.91,,
323585,P,2001-07-07,25458,5,4.47,6.68,,
323586,P,2002-09-10,23331,5,25.35,5.13,,
323587,P,2001-05-31,62494,6,85.39,8.09,,
323588,P,2001-04-27,39949,8,17.43,3.17,,
323589,P,2000-12-13,73092,7,34.73,6.55,,
323590,P,2000-05-02,61725,8,42.29,9.30,,
323591,P,2001-01-15,26000,6,50.18,4.51,,
323592,P,2001-09-03,24768,4,75.17,4.11,,
323593,P,2000-10-12,89932,1,81.71,0.59,,
323594,P,2000-08-27,51758,7,11.99,0.37,,
323595,P,2000-11-23,79634,7,92.62,5.98,,
323596,P,2001-05-14,36263,8,3.82,2.49,,
323597,P,2000-07-11,63456,5,29.35,1.97,,
323598,P,2000-07-18,76555,9,61.80,6.87,,
323599,P,2000-06-06,6984,10,13.95,6.71,,
323600,P,2001-09-21,967,10,48.05,3.49,,
323601,P,2000-12-22,44367,6,22.21,7.12,,
323602,P,2002-04-18,60265,7,76.33,0.08,,
