421226,P,2000-03-18,5431,4,33.81,1.54,,
421227,P,2001-11-14,42205,2,3.64,4.61,,
421228,P,2000-11-28,30878,2,48.10,2.63,,
421229,P,2002-01-27,66824,10,57.62,2.07,,
421230,P,2000-06-30,8808,2,21.17,1.14,,
421231,P,2002-01-11,92236,10,56.43,7.02,,
421232,P,2002-08-14,98715,5,48.62,9.83,,
421233,P,2000-05-26,94603,9,98.39,2.38,,
421234,P,2001-07-28,34223,4,90.03,9.19,,
421235,P,2002-08-11,82978,2,25.28,5.35,,
421236,P,2002-03-19,86672,7,61.20,3.37,,
421237,P,2002-03-29,35239,7,37.42,1.98,,
421238,P,2000-09-24,61010,6,90.77,4.70,,
421239,P,2002-08-23,86269,8,17.81,8.03,,
421240,P,2000-01-02,1542,8,35.27,7.17,,
421241,P,2002-05-18,8624,1,83.29,6.02,,
421242,P,2001-02-14,31267,8,98.42,3.98,,
421243,P,2000-06-19,71556,8,97.03,4.79,,
421244,P,2001-06-26,48201,8,68.06,1.08,,
421245,P,2001-11-15,11630,1,20.91,7.39,,
421246,P,2000-01-27,74176,6,7.87,4.15,,
421247,P,2002-05-14,90114,10,35.96,2.06,,
421248,P,2002-07-02,41359,4,55.30,3.51,,
421249,P,2000-01-30,54184,9,24.05,2.01,,
421250,P,2002-02-14,21564,7,38.90,5.85,,
421251,P,2001-05-14,98965,8,23.16,1.91,,
421252,P,2001-08-23,60906,2,11.29,9.39,,
421253,P,2002-08-23,28546,3,63.09,9.78,,
421254,P,2000-06-24,40706,4,81.27,4.81,,
421255,P,2000-12-03,63307,9,45.62,8.37,,
421256,P,2002-08-03,70348,3,77.13,5.06,,
421257,P,2002-08-20,84098,1,37.03,4.30,,
421258,P,2000-04-15,4623,2,61.47,2.67,,
421259,P,2001-06-06,20457,4,80.90,8.12,,
421260,P,2001-06-06,9907,6,72.37,9.15,,
421261,P,2001-12-08,33441,2,73.18,1.68,,
421262,P,2000-03-16,60657,2,21.50,5.64,,
421263,P,2001-01-30,7171,2,17.88,8.74,,
421264,P,2000-03-31,55443,3,93.38,7.84,,
421265,P,2001-05-18,53872,2,10.58,1.59,,
421266,P,2000-02-26,73859,9,60.43,5.11,,
421267,P,2000-01-14,95875,1,40.47,3.31,,
421268,P,2000-08-07,33903,5,86.01,9.15,,
421269,P,2002-08-10,53117,1,64.38,2.70,,
421270,P,2002-08-13,53086,7,36.66,3.27,,
421271,P,2002-09-09,46054,5,70.70,7.96,,
421272,P,2000-08-15,5475,10,22.64,2.88,,
421273,P,2000-10-18,68975,7,67.27,2.90,,
421274,P,2000-12-22,30795,2,4.08,6.39,,
421275,P,2001-01-03,10926,1,2.33,5.99,,
421276,P,2000-02-27,57281,2,41.63,9.12,,
421277,P,2002-06-18,34244,2,27.32,3.17,,
421278,P,2000-04-03,6926,1,30.84,4.89,,
421279,P,2002-08-06,86912,3,85.48,6.44,,
421280,P,2000-04-29,77416,8,6.54,6.39,,
421281,P,2000-05-08,89643,9,73.73,6.71,,
421282,P,2000-03-12,5978,7,22.04,5.56,,
421283,P,2000-04-08,12123,9,67.69,2.23,,
421284,P,2002-05-09,67236,5,0.48,5.12,,
421285,P,2000-10-16,33951,7,6.64,1.17,,
421286,P,2000-07-20,15241,7,99.93,0.03,,
421287,P,2002-01-13,65277,6,84.96,4.06,,
421288,P,2002-03-20,14187,1,28.50,4.14,,
421289,P,2000-12-03,55734,10,9.60,0.64,,
421290,P,2000-11-15,6401,1,92.99,9.69,,
421291,P,2001-08-30,53582,4,6.14,3.97,,
421292,P,2000-12-20,81364,8,38.40,7.24,,
421293,P,2000-08-02,97857,6,66.09,7.44,,
421294,P,2002-08-12,33833,8,71.96,4.88,,
421295,P,2001-01-18,58738,2,46.26,9.00,,
421296,P,2001-08-19,19633,3,83.08,1.30,,
421297,P,2002-05-28,50527,10,64.43,6.74,,
421298,P,2000-04-26,93217,1,50.55,1.06,,
421299,P,2001-09-28,81876,10,88.47,8.89,,
421300,P,2001-05-24,15194,6,27.43,3.75,,
421301,P,2000-12-15,19150,10,69.88,3.94,,
421302,P,2000-01-14,24892,9,69.47,3.38,,
421303,P,2000-10-29,19590,6,40.26,7.17,,
421304,P,2002-07-27,19477,5,77.56,3.61,,
421305,P,2001-05-19,92067,8,14.55,0.01,,
421306,P,2002-03-30,6095,7,76.79,6.52,,
421307,P,2002-03-06,96674,7,41.41,0.38,,
421308,P,2001-03-17,75115,6,74.28,0.31,,
421309,P,2000-04-02,13547,9,58.53,4.83,,
421310,P,2000-08-02,92678,1,2.76,2.20,,
421311,P,2001-07-03,64816,1,31.64,5.84,,
421312,P,2001-06-14,65620,6,75.24,0.27,,
421313,P,2002-03-17,56046,10,82.54,2.78,,
421314,P,2002-06-19,36371,9,8.32,3.80,,
421315,P,2002-05-01,56620,1,38.33,1.64,,
421316,P,2002-09-04,21856,6,18.95,1.13,,
421317,P,2002-09-16,91453,5,37.65,1.60,,
421318,P,2002-07-17,14998,5,19.28,1.37,,
421319,P,2001-08-07,40438,1,16.94,8.34,,
421320,P,2001-08-31,26742,9,37.31,3.05,,
421321,P,2002-01-08,3235,6,17.30,8.69,,
421322,P,2000-07-07,11216,7,44.33,4.52,,
421323,P,2000-08-22,49994,4,29.68,6.39,,
421324,P,2001-06-01,11203,8,93.38,0.17,,
421325,P,2001-02-24,50988,5,30.41,0.44,,
421326,P,2000-04-23,49809,8,84.30,0.57,,
421327,P,2000-11-24,84722,1,85.09,3.28,,
421328,P,2000-04-26,99101,1,42.80,2.28,,
421329,P,2002-01-25,50522,4,73.54,0.72,,
421330,P,2002-03-10,83664,6,62.43,6.91,,
421331,P,2000-02-23,35818,4,0.38,6.18,,
421332,P,2002-03-21,4905,3,99.03,2.64,,
421333,P,2002-01-05,37898,2,43.54,0.17,,
421334,P,2000-06-22,56158,3,30.04,2.34,,
421335,P,2001-05-26,3191,2,1.77,6.21,,
421336,P,2001-10-16,77225,2,96.91,4.26,,
421337,P,2002-01-18,86057,1,81.18,2.43,,
421338,P,2001-02-28,73255,4,78.44,3.46,,
421339,P,2000-11-28,18069,2,2.00,3.31,,
421340,P,2001-09-04,95413,1,85.52,2.33,,
421341,P,2000-12-31,5725,8,33.09,1.32,,
421342,P,2000-05-06,46084,7,94.90,8.80,,
