261831,P,2000-09-07,28150,9,87.24,8.49,,
261832,P,2000-05-30,20745,4,34.17,4.88,,
261833,P,2002-05-28,95765,2,74.76,3.63,,
261834,P,2000-06-30,89628,8,81.38,7.29,,
261835,P,2001-12-16,33930,10,53.17,0.29,,
261836,P,2002-06-29,77005,5,84.63,2.67,,
261837,P,2001-09-16,56341,4,25.03,7.07,,
261838,P,2001-11-11,82211,2,1.75,0.75,,
261839,P,2002-03-22,66115,1,68.85,8.16,,
261840,P,2002-07-05,38742,7,89.86,9.89,,
261841,P,2000-02-20,15138,10,18.02,3.58,,
261842,P,2001-06-16,49882,6,85.91,4.61,,
261843,P,2002-08-18,73654,7,10.73,0.84,,
261844,P,2001-06-12,34141,2,80.15,1.05,,
261845,P,2001-06-10,62860,6,61.92,8.40,,
261846,P,2001-06-02,15262,3,73.08,8.87,,
261847,P,2001-08-24,19085,2,84.36,2.20,,
261848,P,2001-07-25,28422,4,68.09,7.56,,
261849,P,2000-06-17,54673,4,30.32,0.62,,
261850,P,2002-04-05,86369,8,29.48,0.56,,
261851,P,2001-03-19,77934,10,48.53,6.25,,
261852,P,2000-03-13,79873,7,15.80,5.40,,
261853,P,2001-12-13,23964,6,23.73,9.54,,
261854,P,2001-08-24,43812,7,18.15,7.92,,
261855,P,2001-10-21,76285,6,35.39,9.98,,
261856,P,2000-08-10,38512,9,23.87,4.88,,
261857,P,2000-03-30,57555,6,25.27,5.84,,
261858,P,2001-03-30,6755,9,43.07,7.32,,
261859,P,2000-06-11,64538,3,13.05,6.02,,
261860,P,2001-07-10,3838,9,25.56,8.06,,
261861,P,2000-01-08,40694,7,84.57,7.84,,
261862,P,2001-03-17,51843,1,13.59,7.75,,
261863,P,2002-01-07,66292,7,59.44,8.59,,
261864,P,2001-06-24,95817,10,85.44,0.83,,
261865,P,2000-04-27,20289,10,75.20,2.40,,
261866,P,2001-08-30,90488,6,4.72,8.85,,
261867,P,2001-08-26,71309,3,36.68,3.16,,
261868,P,2001-02-23,10401,3,30.18,9.33,,
261869,P,2001-07-04,91726,4,54.69,0.29,,
261870,P,2001-09-16,42030,6,19.39,0.70,,
261871,P,2002-05-20,81895,1,72.15,5.79,,
261872,P,2001-03-18,42738,4,48.09,5.81,,
261873,P,2002-04-03,8782,1,17.90,4.97,,
261874,P,2002-09-23,14637,5,87.24,2.03,,
261875,P,2002-07-12,22171,9,29.10,2.64,,
261876,P,2000-12-20,78931,7,98.92,1.48,,
261877,P,2000-05-18,53443,2,17.66,0.06,,
261878,P,2002-08-18,2235,1,14.35,4.51,,
261879,P,2002-08-26,4704,2,80.14,4.72,,
261880,P,2001-05-07,22446,7,91.77,7.27,,
261881,P,2002-08-06,8081,8,91.29,3.93,,
261882,P,2000-08-04,32249,6,76.05,4.87,,
261883,P,2002-05-26,13578,5,89.98,8.77,,
261884,P,2000-02-17,5748,4,43.19,0.09,,
261885,P,2001-02-05,11413,7,84.48,3.51,,
261886,P,2000-06-13,29725,5,29.88,5.45,,
261887,P,2000-05-06,91279,10,73.33,9.04,,
261888,P,2001-07-29,57195,5,71.65,7.82,,
261889,P,2001-05-05,76467,1,57.88,3.46,,
261890,P,2002-02-19,75466,7,46.16,3.53,,
261891,P,2001-01-09,45317,8,67.63,8.67,,
261892,P,2001-06-15,37906,8,98.12,8.21,,
261893,P,2000-01-10,47839,9,15.08,2.08,,
261894,P,2000-04-30,11538,2,68.61,9.18,,
261895,P,2000-07-31,66410,2,85.90,5.69,,
261896,P,2001-06-15,1258,2,49.28,9.81,,
261897,P,2001-05-14,93864,8,66.88,5.58,,
261898,P,2002-09-14,57418,9,65.39,4.06,,
261899,P,2001-10-23,97983,1,46.03,2.35,,
261900,P,2001-04-08,33487,1,58.00,6.13,,
261901,P,2000-07-16,14722,2,20.89,6.52,,
261902,P,2002-07-18,29081,9,80.65,2.95,,
261903,P,2002-03-24,21431,3,18.52,2.41,,
261904,P,2002-03-06,23127,2,36.94,0.48,,
261905,P,2001-12-26,22547,6,61.54,3.10,,
261906,P,2001-12-27,52133,7,9.37,2.14,,
261907,P,2001-12-02,58985,3,81.97,8.89,,
261908,P,2000-09-05,52300,3,48.32,0.64,,
261909,P,2001-04-18,76827,10,45.05,9.33,,
261910,P,2002-02-27,8342,1,77.35,1.79,,
261911,P,2000-11-16,49543,1,92.17,0.10,,
261912,P,2002-02-07,15954,9,31.65,6.26,,
261913,P,2001-07-27,90877,1,90.46,0.39,,
261914,P,2000-06-04,57345,7,77.89,7.65,,
261915,P,2000-04-25,306,5,19.50,6.75,,
261916,P,2002-07-05,28711,9,47.67,3.83,,
261917,P,2002-08-03,93778,4,12.98,8.55,,
261918,P,2000-09-10,51686,10,96.18,9.69,,
261919,P,2000-06-04,66332,2,78.85,8.26,,
261920,P,2002-05-26,46350,3,74.27,2.87,,
261921,P,2002-04-11,89837,7,84.02,5.74,,
261922,P,2000-05-30,20621,9,0.71,0.99,,
261923,P,2000-04-13,65220,4,88.57,6.14,,
261924,P,2002-03-12,29365,2,29.68,5.76,,
261925,P,2001-03-31,4366,6,74.39,6.79,,
261926,P,2001-12-17,44297,4,11.60,6.93,,
261927,P,2001-04-03,51184,10,18.41,3.46,,
261928,P,2001-06-19,39455,1,15.03,9.15,,
261929,P,2002-03-16,71268,1,1.51,3.25,,
261930,P,2001-01-28,89578,9,31.96,1.92,,
261931,P,2000-05-29,54131,3,85.26,8.23,,
261932,P,2001-04-17,48304,6,5.56,8.09,,
261933,P,2000-04-03,39602,9,76.94,6.97,,
261934,P,2002-08-27,33295,9,12.35,6.88,,
261935,P,2000-01-09,79530,5,39.19,9.03,,
