228678,P,2001-04-12,42403,1,68.60,6.47,,
228679,P,2001-10-14,62328,4,56.37,7.70,,
228680,P,2000-07-12,55421,6,98.61,2.29,,
228681,P,2000-07-16,64296,7,57.95,2.55,,
228682,P,2001-05-07,63648,8,17.03,4.43,,
228683,P,2002-05-02,50898,6,2.15,2.78,,
228684,P,2000-12-28,62372,9,27.38,6.96,,
228685,P,2001-05-21,90479,8,58.05,6.94,,
228686,P,2002-08-16,94165,6,93.13,9.12,,
228687,P,2000-08-01,44577,1,81.67,6.28,,
228688,P,2000-09-02,25601,8,30.20,2.59,,
228689,P,2000-01-10,91755,10,60.31,7.53,,
228690,P,2000-10-25,98149,10,1.67,3.44,,
228691,P,2002-04-23,65705,1,64.22,9.84,,
228692,P,2000-05-18,98139,2,20.29,2.97,,
228693,P,2000-11-03,47679,7,25.93,7.02,,
228694,P,2001-10-27,98373,3,48.89,5.15,,
228695,P,2001-05-15,14451,6,30.99,5.53,,
228696,P,2001-02-10,68015,6,11.96,2.03,,
228697,P,2001-10-05,23482,5,83.78,8.63,,
228698,P,2001-09-26,55655,6,56.65,7.03,,
228699,P,2000-10-02,62996,7,4.36,7.37,,
228700,P,2001-06-02,88577,4,48.38,6.74,,
228701,P,2002-01-21,44162,10,50.69,6.70,,
228702,P,2002-08-28,93701,2,40.08,8.60,,
228703,P,2000-12-02,74065,7,57.78,6.68,,
228704,P,2000-03-12,23675,4,52.14,9.23,,
228705,P,2002-07-09,43623,1,48.63,5.18,,
228706,P,2000-12-27,79265,9,39.08,5.77,,
228707,P,2000-12-23,98729,9,28.06,8.71,,
228708,P,2001-04-20,29414,9,22.16,0.55,,
228709,P,2000-08-06,74149,4,25.32,4.99,,
228710,P,2000-02-09,4145,8,38.72,3.41,,
228711,P,2002-08-03,33316,1,54.58,4.02,,
228712,P,2002-05-28,50034,6,44.12,9.10,,
228713,P,2002-06-26,66534,4,64.24,4.08,,
228714,P,2001-02-23,33938,1,19.32,9.00,,
228715,P,2002-06-24,5701,8,86.34,4.01,,
228716,P,2001-01-23,29137,8,92.12,7.09,,
228717,P,2001-05-21,14869,5,68.56,1.84,,
228718,P,2000-02-15,349,1,53.12,1.03,,
228719,P,2002-08-23,92206,3,75.66,4.94,,
228720,P,2000-07-24,43354,9,88.69,4.11,,
228721,P,2001-04-11,59732,10,39.54,2.02,,
228722,P,2000-05-10,65249,4,8.32,9.66,,
228723,P,2001-04-09,93269,2,78.36,9.57,,
228724,P,2002-04-23,18370,8,1.18,0.84,,
228725,P,2000-04-21,99830,2,96.33,7.87,,
228726,P,2000-07-25,95201,9,42.78,6.05,,
228727,P,2000-08-10,57009,5,60.49,7.87,,
228728,P,2001-11-20,86971,2,69.55,9.66,,
228729,P,2000-11-07,15551,9,44.31,3.37,,
228730,P,2002-05-28,36248,6,57.74,0.13,,
228731,P,2002-06-13,85623,10,65.15,5.45,,
228732,P,2002-06-30,48007,2,77.78,7.54,,
228733,P,2002-04-16,72955,9,14.21,9.43,,
228734,P,2001-06-11,37495,7,82.25,3.12,,
228735,P,2000-07-19,35642,4,14.08,2.42,,
228736,P,2001-12-20,9945,2,95.89,7.65,,
228737,P,2001-07-10,67405,4,23.56,6.04,,
228738,P,2002-06-28,69880,3,67.53,5.32,,
228739,P,2001-10-27,80902,5,65.31,5.86,,
228740,P,2001-01-27,22269,2,11.51,6.36,,
228741,P,2001-02-15,97160,1,90.43,6.28,,
228742,P,2001-10-02,67890,7,36.35,8.48,,
228743,P,2001-02-19,65341,5,62.39,5.46,,
228744,P,2000-06-12,88381,4,86.08,3.02,,
228745,P,2001-08-09,98366,1,48.29,8.53,,
