256549,P,2001-11-25,95349,6,14.74,1.23,,
256550,P,2002-08-20,18322,7,40.02,9.53,,
256551,P,2002-03-30,2084,8,65.30,6.83,,
256552,P,2000-11-05,59321,1,17.56,2.40,,
256553,P,2001-09-29,66741,2,56.53,2.91,,
256554,P,2000-02-08,34579,4,84.33,3.21,,
256555,P,2000-05-02,20663,9,66.33,4.10,,
256556,P,2000-04-11,17309,6,15.80,4.71,,
256557,P,2001-08-25,42582,4,81.11,1.49,,
256558,P,2000-07-30,30968,7,69.12,4.58,,
256559,P,2000-02-01,86613,8,76.25,4.71,,
256560,P,2002-03-08,48938,5,71.41,4.66,,
256561,P,2001-12-02,2117,10,83.23,6.26,,
256562,P,2000-09-15,71046,10,70.37,5.69,,
256563,P,2000-10-31,71546,6,22.96,7.64,,
256564,P,2001-03-30,28718,9,44.13,0.02,,
256565,P,2001-02-20,80783,4,43.78,8.15,,
256566,P,2002-01-12,90640,1,6.99,7.30,,
256567,P,2002-08-09,52497,9,34.52,6.72,,
256568,P,2000-11-17,66888,6,51.86,7.08,,
256569,P,2000-12-04,45347,3,0.61,4.02,,
256570,P,2001-04-25,29244,7,58.27,9.08,,
256571,P,2000-04-21,75733,5,36.39,4.07,,
256572,P,2002-02-27,61310,8,5.57,2.64,,
256573,P,2000-08-12,76196,8,72.83,9.04,,
256574,P,2002-03-18,19879,9,78.82,4.99,,
256575,P,2000-07-14,61367,8,73.41,5.38,,
256576,P,2002-06-04,69020,9,92.37,3.06,,
256577,P,2000-03-18,65827,7,35.84,5.36,,
256578,P,2001-01-25,37858,5,68.24,9.78,,
256579,P,2001-04-20,44112,10,41.64,1.04,,
256580,P,2002-02-14,3627,1,75.36,4.68,,
256581,P,2000-08-09,77169,7,36.31,6.61,,
256582,P,2000-03-06,99174,1,38.63,2.42,,
256583,P,2001-03-07,86062,6,67.04,8.95,,
256584,P,2000-11-21,84756,8,58.22,8.13,,
256585,P,2001-07-01,30040,9,85.03,0.09,,
256586,P,2001-12-13,3559,2,99.13,4.70,,
256587,P,2001-06-28,5526,2,43.93,6.61,,
256588,P,2000-04-23,17521,6,27.85,3.59,,
256589,P,2001-05-26,48443,3,3.48,4.31,,
256590,P,2002-09-01,12383,5,12.25,2.34,,
256591,P,2001-03-10,41671,10,19.60,0.42,,
256592,P,2002-08-02,33007,1,29.72,0.36,,
256593,P,2000-08-31,68296,3,80.38,1.22,,
256594,P,2001-09-23,49801,6,76.01,7.52,,
256595,P,2001-06-13,94055,1,25.26,5.49,,
256596,P,2000-07-30,11340,4,64.65,4.10,,
256597,P,2001-09-25,70798,2,51.51,9.19,,
256598,P,2002-05-04,34535,4,19.55,4.46,,
256599,P,2000-07-05,2969,10,72.11,4.11,,
256600,P,2001-10-22,91320,1,5.15,5.30,,
256601,P,2001-12-15,79650,9,51.78,7.08,,
256602,P,2000-07-06,78434,7,4.63,4.33,,
256603,P,2000-10-25,94892,5,4.03,2.39,,
256604,P,2000-07-28,86512,4,29.58,3.36,,
256605,P,2001-01-05,7210,6,66.40,6.21,,
256606,P,2002-03-12,64413,8,56.92,9.54,,
256607,P,2001-06-11,30881,6,1.11,4.57,,
256608,P,2000-08-11,56160,10,17.73,5.84,,
256609,P,2001-08-31,73698,10,17.59,6.85,,
256610,P,2000-09-13,41207,9,49.28,0.66,,
256611,P,2001-04-29,39748,4,80.09,1.36,,
256612,P,2001-12-12,69299,2,44.34,3.84,,
256613,P,2001-04-10,85755,8,19.02,9.08,,
256614,P,2000-11-11,11915,8,83.26,7.55,,
256615,P,2001-02-18,34030,6,18.36,6.92,,
256616,P,2000-12-28,33605,3,36.24,2.79,,
256617,P,2000-11-13,46618,8,79.68,8.03,,
256618,P,2000-01-25,53906,6,29.32,2.10,,
256619,P,2000-03-05,20836,3,88.74,1.42,,
256620,P,2001-05-24,40720,7,56.21,3.00,,
256621,P,2001-09-05,52095,1,67.19,3.47,,
256622,P,2000-10-31,65743,10,55.91,0.01,,
256623,P,2001-01-15,45532,9,83.30,0.73,,
256624,P,2000-05-16,89275,7,91.85,0.31,,
256625,P,2001-08-15,67620,8,23.77,6.55,,
256626,P,2001-08-30,91754,9,26.27,3.18,,
256627,P,2000-09-10,37873,7,30.24,6.28,,
256628,P,2001-07-04,38583,5,96.48,1.48,,
256629,P,2001-01-30,22642,9,98.70,4.20,,
256630,P,2000-11-15,90020,5,13.19,7.54,,
256631,P,2000-08-02,31700,7,68.35,6.66,,
256632,P,2000-04-09,37701,3,53.84,7.29,,
