18243,P,2000-05-22,92704,10,91.40,5.22,,
18244,P,2002-02-08,68293,10,21.16,4.34,,
18245,P,2000-10-28,71715,4,4.00,6.98,,
18246,P,2002-03-12,88935,6,29.27,3.05,,
18247,P,2001-01-04,25708,2,58.22,2.01,,
18248,P,2001-05-10,13651,2,64.83,1.68,,
18249,P,2001-06-23,84813,4,9.39,8.70,,
18250,P,2000-10-06,95921,6,40.02,5.50,,
18251,P,2000-06-19,35229,9,50.97,9.46,,
18252,P,2000-08-17,62055,4,72.27,3.09,,
18253,P,2002-02-09,59440,1,41.03,5.94,,
18254,P,2000-06-27,88376,7,45.65,1.02,,
18255,P,2002-05-27,35331,2,40.64,4.76,,
18256,P,2000-04-03,15937,4,70.24,0.54,,
18257,P,2002-01-09,86546,1,60.90,4.91,,
18258,P,2002-03-22,35376,1,52.15,9.25,,
18259,P,2000-04-04,9942,4,39.47,9.73,,
18260,P,2002-03-27,20468,6,68.59,6.74,,
18261,P,2000-07-03,46061,6,11.75,2.66,,
18262,P,2002-06-11,78823,3,25.53,1.67,,
18263,P,2001-03-13,65136,9,33.30,8.20,,
18264,P,2002-06-26,66783,2,81.64,7.80,,
18265,P,2000-05-27,63603,4,18.65,8.53,,
18266,P,2002-01-05,76948,1,71.14,4.02,,
18267,P,2000-12-06,44967,5,22.72,5.63,,
18268,P,2002-08-20,82330,4,84.85,2.94,,
18269,P,2000-10-12,84289,4,59.98,6.21,,
18270,P,2002-04-01,47759,8,21.87,9.91,,
18271,P,2001-04-23,40518,6,18.63,5.07,,
18272,P,2000-10-29,12341,2,72.67,3.31,,
18273,P,2002-01-17,66693,1,9.43,6.36,,
18274,P,2002-02-16,88234,6,22.10,3.04,,
18275,P,2001-04-07,47737,9,25.71,1.15,,
18276,P,2001-11-25,61036,8,73.88,6.83,,
18277,P,2001-01-02,36438,1,28.35,4.17,,
18278,P,2000-03-22,4576,10,88.70,9.65,,
18279,P,2000-07-22,57528,2,89.90,0.52,,
18280,P,2001-02-15,80541,10,50.65,6.89,,
18281,P,2002-06-23,37550,2,77.31,2.71,,
18282,P,2002-09-20,25162,5,72.77,1.01,,
18283,P,2001-03-30,43845,4,67.74,9.23,,
18284,P,2001-05-17,9704,4,51.14,8.52,,
